*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:41
                                                                                
*RUN   1        : SIM                       CRGRO046 0\000000    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 0\000000 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1995 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1995 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1995 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.6   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1995 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.667  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  260.9   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1995 113    22     7    0.8      0  0.084     32     15      0     60     46     46      0     0.0  0.000      0      0  0.000  0.000  0.750  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  264.1   0.06   0.04    0.0   0.31    0.22    0.22    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1995 114    23     8    1.1      0  0.087     32     16      0     67     49     49      0     0.0  0.000      0      0  0.000  0.000  0.537  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  270.1   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1995 115    24     9    1.4      0  0.091     33     18      0     75     51     51      0     0.0  0.000      0      0  0.000  0.000  0.494  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  276.2   0.08   0.05    0.0   0.35    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1995 116    25    10    1.7      0  0.097     34     22      0     80     56     56      0     0.0  0.000      0      0  0.000  0.000  0.325  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  283.2   0.09   0.06    0.0   0.38    0.28    0.28    0.25    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1995 117    26    11    1.9      0  0.110     37     26      0     84     63     63      0     0.0  0.000      0      0  0.000  0.000  0.161  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  296.4   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1995 118    27    12    2.2      0  0.137     43     29      0     85     73     73      0     0.0  0.000      0      0  0.000  0.000  0.012  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  317.9   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      11
 1995 119    28    13    2.5      0  0.163     49     35      0     86     84     84      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  334.3   0.12   0.08    0.0   0.44    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1995 120    29    14    2.8      0  0.191     56     41      0     88     97     97      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  344.4   0.13   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1995 121    30    15    3.1      0  0.246     68     45      0     88    113    113      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  363.5   0.14   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1995 122    31    16    3.4      0  0.300     80     51      0     89    131    131      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  373.7   0.14   0.11    0.0   0.50    0.30    0.30    0.26    0.08    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1995 123    32    17    3.7      0  0.353     93     60      0     91    154    154      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  378.3   0.16   0.13    0.0   0.52    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      20
 1995 124    33    18    4.0      0  0.405    105     73      0     93    179    179      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  384.2   0.17   0.15    0.0   0.54    0.31    0.31    0.27    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1995 125    34    19    4.3      0  0.456    117     90      0     97    207    207      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  388.9   0.18   0.17    0.0   0.56    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        7      23
 1995 126    35    20    4.6      0  0.568    142     97      0     97    239    239      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  401.2   0.19   0.19    0.0   0.58    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      25
 1995 127    36    21    4.9      0  0.698    172    107      0     98    279    279      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  406.1   0.21   0.21    0.0   0.59    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1995 128    37    22    5.2      0  0.826    201    124      0    102    325    325      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  410.2   0.23   0.24    0.0   0.61    0.33    0.33    0.28    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      30
 1995 129    38    23    5.5      1  0.976    235    144      0    106    379    379      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  415.6   0.25   0.26    0.0   0.63    0.34    0.34    0.28    0.11    0.04    0.01    0.00    0.00    0.00    0.00       15      32
 1995 130    39    24    5.8      1  1.129    272    169      0    111    441    441      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  414.9   0.27   0.28    0.0   0.65    0.35    0.35    0.29    0.11    0.04    0.01    0.00    0.00    0.00    0.00       17      34
 1995 131    40    25    6.1      1  1.281    313    198      0    116    511    511      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  409.6   0.30   0.30    0.0   0.67    0.37    0.37    0.30    0.12    0.05    0.02    0.00    0.00    0.00    0.00       20      36
 1995 132    41    26    6.4      3  1.434    357    233      0    123    590    590      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.58   0.00   0.00      0      0  402.1   0.33   0.33    0.0   0.68    0.38    0.38    0.31    0.13    0.06    0.02    0.00    0.00    0.00    0.00       24      39
 1995 133    42    27    6.6      3  1.556    389    266      0    129    655    657      0     0.0  0.000      2      2  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.63   0.00   0.00      0      2  399.5   0.36   0.35    0.0   0.70    0.39    0.39    0.32    0.14    0.06    0.02    0.00    0.00    0.00    0.00       40      41
 1995 134    43    28    6.9      3  1.646    423    303      0    136    726    736      0     0.0  0.000     10      9  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.69   0.00   0.01      0     10  389.2   0.38   0.37    0.0   0.72    0.41    0.41    0.33    0.15    0.07    0.03    0.00    0.00    0.00    0.00       57      44
 1995 135    44    29    7.2      3  1.710    453    342      0    143    795    818      0     0.0  0.000     24     17  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   0.00   0.03      0     24  377.6   0.41   0.39    0.0   0.73    0.42    0.42    0.34    0.15    0.08    0.03    0.01    0.00    0.00    0.00       80      47
 1995 136    45    30    7.5      3  1.753    476    380      0    149    856    901      0     0.0  0.000     45     25  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.05      0     45  367.9   0.44   0.41    0.0   0.75    0.44    0.44    0.35    0.16    0.08    0.04    0.01    0.00    0.00    0.00      104      50
 1995 137    46    31    7.8      3  1.770    498    419      0    155    917    989      0     0.0  0.000     72     34  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.07      0     72  355.4   0.47   0.43    0.0   0.77    0.45    0.45    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00      130      53
 1995 138    47    32    8.1      3  1.788    515    453      0    159    968   1077      0     0.0  0.000    109     43  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.10      0    109  347.1   0.50   0.45    0.0   0.78    0.46    0.46    0.37    0.18    0.09    0.04    0.01    0.00    0.00    0.00      151      56
 1995 139    48    33    8.4      5  1.820    540    492      0    163   1032   1184      0     0.0  0.000    152     53  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.13      0    152  337.1   0.53   0.47    0.0   0.80    0.47    0.47    0.37    0.18    0.10    0.05    0.01    0.00    0.00    0.00      160      60
 1995 140    49    34    8.7      5  1.842    562    530      0    167   1092   1294      8     0.0  0.000    202     62  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.16      0    202  327.8   0.56   0.49    0.0   0.81    0.48    0.48    0.38    0.19    0.10    0.05    0.02    0.00    0.00    0.00      171      63
 1995 141    50    35    9.0      5  1.849    575    559      3    169   1135   1397     31    10.6  0.002    262     72  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   1.25   0.19      0    262  321.4   0.59   0.51    0.0   0.83    0.48    0.48    0.38    0.19    0.11    0.05    0.02    0.00    0.00    0.00      183      67
 1995 142    51    36    9.0      5  1.852    589    589     15    171   1178   1510     57    26.5  0.010    332     82  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   4.55   0.22      0    332  314.3   0.62   0.53    0.0   0.85    0.48    0.48    0.38    0.19    0.11    0.05    0.02    0.00    0.00    0.00      194      70
 1995 143    52    37    9.0      5  1.844    598    615     37    172   1213   1625     83    44.3  0.023    412     93  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.79   8.91   0.25      0    412  308.2   0.65   0.55    0.0   0.86    0.48    0.48    0.38    0.19    0.11    0.05    0.02    0.00    0.00    0.00      205      74
 1995 144    53    38    9.0      5  1.821    598    628     69    172   1227   1733    113    61.0  0.040    506    103  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.76  13.63   0.29      0    506  304.6   0.68   0.56    0.0   0.88    0.48    0.48    0.38    0.19    0.11    0.05    0.02    0.00    0.00    0.00      217      77
 1995 145    54    39    9.0      5  1.787    592    636    112    170   1229   1840    143    78.3  0.061    611    114  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.70  18.35   0.33      0    611  301.8   0.68   0.56    0.0   0.90    0.48    0.48    0.38    0.19    0.11    0.05    0.02    0.00    0.00    0.00      230      81
 1995 146    55    40    9.0      5  1.747    581    635    167    167   1216   1944    175    95.2  0.086    728    124  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.64  22.93   0.37      0    728  300.8   0.68   0.56    0.0   0.91    0.47    0.47    0.37    0.19    0.11    0.05    0.02    0.00    0.00    0.00      245      85
 1995 147    56    41    9.0      5  1.702    564    626    234    164   1190   2046    209   112.2  0.114    857    134  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.58  27.31   0.42      0    857  301.7   0.68   0.56    0.0   0.93    0.46    0.46    0.36    0.19    0.11    0.05    0.02    0.00    0.00    0.00      261      88
 1995 148    57    42    9.0      5  1.655    546    614    314    160   1160   2148    243   129.2  0.146    988    142  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50  31.75   0.46      0    988  303.0   0.68   0.56    0.0   0.95    0.45    0.45    0.36    0.18    0.10    0.05    0.02    0.00    0.00    0.00      277      92
 1995 149    58    43    9.0      5  1.606    528    604    404    156   1133   2249    277   145.8  0.180   1116    148  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.42  36.21   0.50      0   1116  303.9   0.68   0.56    0.0   0.96    0.44    0.44    0.35    0.18    0.10    0.05    0.02    0.00    0.00    0.00      294      95
 1995 150    59    44    9.0      5  1.555    510    594    508    153   1104   2349    313   162.5  0.216   1245    152  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.33  40.81   0.53      0   1245  304.9   0.68   0.56    0.0   0.98    0.43    0.43    0.34    0.17    0.10    0.05    0.02    0.00    0.00    0.00      312      98
 1995 151    60    45    9.0      5  1.502    490    583    627    149   1073   2447    348   180.2  0.256   1374    154  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.23  45.63   0.56      0   1374  306.3   0.68   0.56    0.0   0.99    0.42    0.42    0.33    0.17    0.10    0.05    0.02    0.00    0.00    0.00      330     101
 1995 152    61    46    9.0      7  1.453    472    572    763    146   1044   2542    384   198.8  0.300   1498    154  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.13  50.91   0.59      0   1498  307.7   0.68   0.56    0.0   0.99    0.41    0.41    0.33    0.17    0.10    0.05    0.02    0.00    0.00    0.00      347     104
 1995 153    62    47    9.0      7  1.073    347    530    898    143    877   2492    413   217.2  0.360   1615    151  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.94  55.59   0.65      0   1615  309.1   0.68   0.56    0.0   0.99    0.41    0.41    0.32    0.16    0.09    0.05    0.02    0.00    0.00    0.00      511     108
 1995 154    63    48    9.0      7  0.793    255    499   1002    139    754   2451    428   233.9  0.409   1697    145  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.77  59.02   0.69      0   1697  310.5   0.68   0.56    0.0   0.99    0.40    0.40    0.31    0.16    0.09    0.04    0.02    0.00    0.00    0.00      638     110
 1995 155    64    49    9.0      7  0.588    188    475   1084    136    663   2436    428   253.1  0.445   1773    136  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.61  61.13   0.73      0   1773  311.9   0.68   0.56    0.0   0.99    0.39    0.39    0.31    0.16    0.09    0.04    0.02    0.00    0.00    0.00      721     113
 1995 156    65    50    9.0      7  0.436    139    456   1142    133    596   2421    428   266.8  0.472   1826    130  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.47  62.58   0.75      0   1826  313.3   0.68   0.56    0.0   0.99    0.38    0.38    0.30    0.15    0.09    0.04    0.02    0.00    0.00    0.00      783     116
 1995 157    66    51    9.0      7  0.323    103    442   1188    130    545   2410    428   277.4  0.493   1866    125  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.34  63.68   0.77      0   1866  314.8   0.68   0.56    0.0   0.99    0.37    0.37    0.29    0.15    0.09    0.04    0.02    0.00    0.00    0.00      828     119
 1995 158    67    52    9.0      7  0.240     76    431   1222    127    506   2400    428   285.3  0.509   1894    123  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.22  64.50   0.79      0   1894  316.2   0.68   0.56    0.0   0.99    0.37    0.37    0.29    0.15    0.08    0.04    0.02    0.00    0.00    0.00      861     122
 1995 159    68    53    9.0      7  0.179     56    421   1245    125    478   2390    428   290.8  0.521   1913    122  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.11  65.10   0.80      0   1913  317.6   0.68   0.56    0.0   0.99    0.36    0.36    0.28    0.14    0.08    0.04    0.02    0.00    0.00    0.00      886     124
 1995 160    69    54    9.0      7  0.133     42    414   1260    122    456   2380    428   294.4  0.529   1924    122  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.04  65.49   0.81      0   1924  319.0   0.68   0.56    0.0   0.99    0.35    0.35    0.28    0.14    0.08    0.04    0.02    0.00    0.00    0.00      904     127
 1995 161    70    55    9.0      8  0.100     31    409   1269    119    440   2370    428   296.3  0.535   1931    122  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.01  65.73   0.81      0   1931  320.2   0.68   0.56    0.0   0.99    0.34    0.34    0.27    0.14    0.08    0.04    0.02    0.00    0.00    0.00      918     130

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:41
                                                                                
*RUN  17        : SIM                       CRGRO046 0\000000    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 0\000000 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1996 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.7   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1996 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.672  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  260.8   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1996 113    22     7    0.8      0  0.084     32     15      0     59     47     47      0     0.0  0.000      0      0  0.000  0.000  0.695  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  264.3   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1996 114    23     8    1.0      0  0.087     32     16      0     67     49     49      0     0.0  0.000      0      0  0.000  0.000  0.565  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  269.5   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1996 115    24     9    1.3      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.485  0.000  0.000  0.000  0.000    3.69   0.00   0.00      0      0  275.7   0.08   0.05    0.0   0.35    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       5
 1996 116    25    10    1.6      0  0.096     34     21      0     80     55     55      0     0.0  0.000      0      0  0.000  0.000  0.349  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  282.7   0.09   0.06    0.0   0.37    0.28    0.28    0.25    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1996 117    26    11    1.9      0  0.106     36     25      0     84     61     61      0     0.0  0.000      0      0  0.000  0.000  0.215  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  293.2   0.10   0.06    0.0   0.39    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1996 118    27    12    2.2      0  0.133     42     29      0     85     71     71      0     0.0  0.000      0      0  0.000  0.000  0.022  0.000  0.000  0.000  0.000    3.60   0.00   0.00      0      0  314.8   0.11   0.07    0.0   0.41    0.30    0.30    0.26    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 1996 119    28    13    2.5      0  0.160     48     34      0     87     82     82      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  333.3   0.12   0.08    0.0   0.44    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1996 120    29    14    2.8      0  0.186     54     41      0     88     94     94      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  346.1   0.12   0.09    0.0   0.46    0.31    0.31    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1996 121    30    15    3.1      0  0.239     66     44      0     88    110    110      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  363.0   0.13   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1996 122    31    16    3.4      0  0.294     78     50      0     89    129    129      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  375.5   0.14   0.11    0.0   0.50    0.31    0.31    0.26    0.08    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1996 123    32    17    3.7      0  0.349     91     59      0     91    150    150      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  383.5   0.15   0.13    0.0   0.52    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      20
 1996 124    33    18    4.0      0  0.401    103     72      0     93    175    175      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  387.8   0.17   0.15    0.0   0.54    0.31    0.31    0.27    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1996 125    34    19    4.3      0  0.454    116     88      0     97    203    203      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  392.3   0.18   0.17    0.0   0.56    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        7      23
 1996 126    35    20    4.6      0  0.561    141     96      0     97    237    237      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  397.8   0.19   0.19    0.0   0.58    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      26
 1996 127    36    21    4.8      0  0.685    164    106      0     99    271    271      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  416.8   0.21   0.21    0.0   0.59    0.33    0.33    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1996 128    37    22    5.1      0  0.815    192    122      0    102    314    314      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  424.1   0.23   0.23    0.0   0.61    0.33    0.33    0.28    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      29
 1996 129    38    23    5.4      1  0.960    224    142      0    106    365    365      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  428.9   0.25   0.26    0.0   0.63    0.34    0.34    0.28    0.10    0.04    0.01    0.00    0.00    0.00    0.00       14      32
 1996 130    39    24    5.7      1  1.113    260    165      0    110    425    425      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  428.6   0.27   0.28    0.0   0.65    0.35    0.35    0.29    0.11    0.04    0.01    0.00    0.00    0.00    0.00       17      34
 1996 131    40    25    6.0      1  1.264    300    194      0    116    494    494      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  421.6   0.30   0.30    0.0   0.67    0.36    0.36    0.30    0.12    0.05    0.02    0.00    0.00    0.00    0.00       20      36
 1996 132    41    26    6.3      3  1.416    343    228      0    122    572    572      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.58   0.00   0.00      0      0  412.5   0.33   0.32    0.0   0.68    0.38    0.38    0.31    0.13    0.06    0.02    0.00    0.00    0.00    0.00       23      39
 1996 133    42    27    6.6      3  1.533    375    260      0    128    635    638      0     0.0  0.000      2      3  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.62   0.00   0.00      0      2  408.2   0.35   0.35    0.0   0.70    0.39    0.39    0.32    0.14    0.06    0.02    0.00    0.00    0.00    0.00       37      41
 1996 134    43    28    6.9      3  1.625    407    295      0    134    701    712      0     0.0  0.000     10      9  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68   0.00   0.01      0     10  399.6   0.38   0.37    0.0   0.71    0.41    0.41    0.33    0.14    0.07    0.03    0.00    0.00    0.00    0.00       54      44
 1996 135    44    29    7.2      3  1.691    434    331      0    140    765    789      0     0.0  0.000     25     17  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74   0.00   0.03      0     25  389.5   0.41   0.39    0.0   0.73    0.42    0.42    0.34    0.15    0.08    0.03    0.00    0.00    0.00    0.00       74      47
